-0.500000,-0.166667,-0.500000,-0.375000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.500000,-0.375000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.500000,-0.375000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.500000,-0.375000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.500000,-0.375000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,-0.500000,-0.250000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.500000,-0.250000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.500000,-0.250000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.500000,-0.250000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.500000,-0.250000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,-0.500000,-0.125000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.500000,-0.125000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.500000,-0.125000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.500000,-0.125000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.500000,-0.125000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,-0.500000,0.000000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.500000,0.000000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.500000,0.000000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.500000,0.000000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.500000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,-0.500000,0.125000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.500000,0.125000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.500000,0.125000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.500000,0.125000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.500000,0.125000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,-0.500000,0.250000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.500000,0.250000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.500000,0.250000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.500000,0.250000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.500000,0.250000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,-0.500000,0.375000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.500000,0.375000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.500000,0.375000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.500000,0.375000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.500000,0.375000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,-0.333333,-0.500000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.333333,-0.500000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.333333,-0.500000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.333333,-0.500000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.333333,-0.500000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,-0.333333,-0.375000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.333333,-0.375000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.333333,-0.375000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.333333,-0.375000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.333333,-0.375000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,-0.333333,-0.250000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.333333,-0.250000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.333333,-0.250000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.333333,-0.250000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.333333,-0.250000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,-0.333333,-0.125000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.333333,-0.125000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.333333,-0.125000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.333333,-0.125000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.333333,-0.125000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,-0.333333,0.000000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.333333,0.000000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.333333,0.000000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.333333,0.000000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.333333,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,-0.333333,0.125000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.333333,0.125000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.333333,0.125000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.333333,0.125000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.333333,0.125000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,-0.333333,0.250000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.333333,0.250000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.333333,0.250000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.333333,0.250000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.333333,0.250000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,-0.333333,0.375000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.333333,0.375000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.333333,0.375000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.333333,0.375000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.333333,0.375000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,-0.166667,-0.500000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.166667,-0.500000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.166667,-0.500000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.166667,-0.500000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.166667,-0.500000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,-0.166667,-0.375000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.166667,-0.375000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.166667,-0.375000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.166667,-0.375000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.166667,-0.375000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,-0.166667,-0.250000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.166667,-0.250000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.166667,-0.250000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.166667,-0.250000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.166667,-0.250000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,-0.166667,-0.125000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.166667,-0.125000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.166667,-0.125000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.166667,-0.125000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.166667,-0.125000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,-0.166667,0.000000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.166667,0.000000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.166667,0.000000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.166667,0.000000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.166667,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,-0.166667,0.125000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.166667,0.125000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.166667,0.125000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.166667,0.125000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.166667,0.125000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,-0.166667,0.250000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.166667,0.250000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.166667,0.250000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.166667,0.250000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.166667,0.250000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,-0.166667,0.375000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.166667,0.375000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.166667,0.375000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.166667,0.375000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,-0.166667,0.375000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,0.000000,-0.500000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.000000,-0.500000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.000000,-0.500000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.000000,-0.500000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.000000,-0.500000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,0.000000,-0.375000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.000000,-0.375000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.000000,-0.375000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.000000,-0.375000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.000000,-0.375000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,0.000000,-0.250000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.000000,-0.250000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.000000,-0.250000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.000000,-0.250000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.000000,-0.250000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,0.000000,-0.125000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.000000,-0.125000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.000000,-0.125000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.000000,-0.125000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.000000,-0.125000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,0.000000,0.000000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.000000,0.000000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.000000,0.000000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.000000,0.000000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,0.000000,0.125000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.000000,0.125000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.000000,0.125000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.000000,0.125000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.000000,0.125000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,0.000000,0.250000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.000000,0.250000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.000000,0.250000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.000000,0.250000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.000000,0.250000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,0.000000,0.375000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.000000,0.375000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.000000,0.375000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.000000,0.375000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.000000,0.375000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,0.166667,-0.500000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.166667,-0.500000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.166667,-0.500000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.166667,-0.500000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.166667,-0.500000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,0.166667,-0.375000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.166667,-0.375000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.166667,-0.375000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.166667,-0.375000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.166667,-0.375000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,0.166667,-0.250000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.166667,-0.250000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.166667,-0.250000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.166667,-0.250000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.166667,-0.250000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,0.166667,-0.125000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.166667,-0.125000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.166667,-0.125000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.166667,-0.125000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.166667,-0.125000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,0.166667,0.000000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.166667,0.000000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.166667,0.000000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.166667,0.000000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.166667,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,0.166667,0.125000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.166667,0.125000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.166667,0.125000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.166667,0.125000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.166667,0.125000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,0.166667,0.250000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.166667,0.250000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.166667,0.250000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.166667,0.250000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.166667,0.250000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,0.166667,0.375000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.166667,0.375000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.166667,0.375000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.166667,0.375000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.166667,0.375000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,0.333333,-0.500000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.333333,-0.500000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.333333,-0.500000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.333333,-0.500000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.333333,-0.500000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,0.333333,-0.375000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.333333,-0.375000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.333333,-0.375000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.333333,-0.375000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.333333,-0.375000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,0.333333,-0.250000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.333333,-0.250000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.333333,-0.250000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.333333,-0.250000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.333333,-0.250000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,0.333333,-0.125000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.333333,-0.125000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.333333,-0.125000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.333333,-0.125000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.333333,-0.125000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,0.000000
-0.500000,-0.166667,0.333333,0.000000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.333333,0.000000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.333333,0.000000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,0.000000
-0.500000,-0.166667,0.333333,0.000000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,0.000000
